,user_loginStatus,user_id,user_personal_language,classified_id,classified_type,classified_subtype,classified_price,classified_transactionType,classified_zip,classified_visualisationOption,classified_kitchen_type,classified_building_constructionYear,classified_building_condition,classified_energy_heatingType,classified_certificates_primaryEnergyConsumptionLevel,classified_bedroom_count,classified_land_surface,classified_atticExists,classified_basementExists,classified_outdoor_garden_surface,classified_outdoor_terrace_exists,classified_specificities_SME_office_exists,classified_wellnessEquipment_hasSwimmingPool,classified_parking_parkingSpaceCount_indoor,classified_parking_parkingSpaceCount_outdoor,classified_condition_isNewlyBuilt,customer_id,customer_name,customer_family,customer_groupInfo_id,customer_groupInfo_name,customer_networkInfo_id,customer_networkInfo_name,screen_name,screen_language
711,loggedout,,,9836317,house,apartmentblock,595000,forsale,4141,xl,semiequipped,1950,asnew,fueloil,311,10,956,true,true,160,true,,,,6,,652522,groupecadimmotrooz-liège-sprimont,agency,,,,,classifieddetails,en
712,loggedout,,,9912361,house,house,599000,forsale,1050,xl,semiequipped,1920,torenovate,gas,246,4,131,true,true,,true,,,1,,,1744558,chrysalidesprl,agency,,,,,classifieddetails,en
713,loggedout,,,9467840,housegroup,housegroup,624222-667411,forsale,3000,xl,,,,,,,,,,,,,,,,1,1948708,virix,property_developer,,,,,classifieddetails,en
714,loggedout,,,10158154,house,house,290000,forsale,7900,m,installed,2021,,gas,,3,515,true,,,,,,,2,1,504697,maisonsbaijot,property_developer,,,,,classifieddetails,en
715,loggedout,,,10158153,house,bungalow,445000,forsale,1410,xl,hyperequipped,1973,good,electric,555,2,681,true,,500,true,,,2,3,,1628452,triorwaterloo,agency,,,,,classifieddetails,en
716,loggedout,,,10158149,apartment,flatstudio,59000,forsale,4000,xl,notinstalled,,tobedoneup,,251,1,,,,,,,,,,,1768158,sciaraimmo,agency,,,,,classifieddetails,en
717,loggedout,,,9641565,house,house,184000,forsale,02550,xl,,,good,gas,,5,155,,true,,true,,,,1,,3160564,atipiimmobilière,agency,,,,,classifieddetails,en
718,loggedout,,,10121293,house,house,275000,forsale,1420,xl,,,torenovate,fueloil,515,2,207,,,100,,true,,,,,1790430,eracedimmobraine-l&#039;alleud,agency,,,,,classifieddetails,en
719,loggedout,,,10158138,housegroup,housegroup,266000-272000,forsale,9600,l,,,,,,,,,,,,,,,2,1,3002339,vakmansvastgoed,agency,,,,,classifieddetails,en
720,loggedout,,,10158124,housegroup,housegroup,345221-346017,forsale,2440,l,,,,,,,,,,,,,,,,1,119988,rdkbouw,property_developer,,,,,classifieddetails,en
721,loggedout,,,10158132,house,house,497000,forsale,3600,l,,2009,good,gas,134,4,1317,,true,,true,true,,,,,3587131,eranobis,agency,,,,,classifieddetails,en
722,loggedout,,,10107752,house,house,650000,forsale,1150,xl,installed,1928,tobedoneup,gas,491,5,220,,true,110,true,,,,,,1584,sorimo-bruxelles,agency,,,,,classifieddetails,en
723,loggedout,,,9843419,house,house,675000,forsale,1200,xl,hyperequipped,1930,good,gas,424,4,350,true,true,210,true,,,1,1,,2305,abitaagenceimmobilièrescrl,agency,,,,,classifieddetails,en
724,loggedout,,,9953280,house,house,695000,forsale,1150,xl,semiequipped,1932,good,gas,434,5,360,,true,215,true,true,,1,1,,145409,expertissimmo,agency,,,,,classifieddetails,en
725,loggedout,,,9504004,house,house,695000,forsale,1780,xl,hyperequipped,1974,asnew,gas,340,5,661,true,,510,true,,,1,3,,2305,abitaagenceimmobilièrescrl,agency,,,,,classifieddetails,en
726,loggedout,,,9391667,house,house,699000,forsale,1070,xl,hyperequipped,1900,torenovate,gas,296,6,185,true,,80,true,,,,,,1731013,orientations,agency,,,,,classifieddetails,en
727,loggedout,,,10058734,house,villa,699500,forsale,2550,xl,installed,1984,asnew,gas,240,3,799,true,true,656,true,,,1,1,,3878588,,private,,,,,classifieddetails,en
728,loggedout,,,10034122,housegroup,housegroup,710000-710000,forsale,1180,xl,,,,,96,,,,,,,,,6,,1,1811742,latouretpetitimmobilierneuf,real_estate_agency,,,,,classifieddetails,en
729,loggedout,,,8312456,housegroup,housegroup,710000-710000,forsale,1180,xl,,,,,,,,,,,,,,36,,1,1912369,thomas&amp;piron-bâtiment,property_developer,,,,,classifieddetails,en
730,loggedout,,,9468323,housegroup,housegroup,717426-745831,forsale,3000,xl,,,,,,,,,,,,,,,,1,1948708,virix,property_developer,,,,,classifieddetails,en
731,loggedout,,,10114640,house,house,720000,forsale,1200,xl,notinstalled,1913,torenovate,fueloil,321,5,176,true,true,45,true,,,,,,145409,expertissimmo,agency,,,,,classifieddetails,en
732,loggedout,,,9923067,house,house,725000,forsale,1200,xl,installed,1956,good,gas,233,4,260,true,true,125,true,true,,,,,145409,expertissimmo,agency,,,,,classifieddetails,en
733,loggedout,,,10115335,house,house,729000,forsale,1150,xl,hyperequipped,1955,asnew,gas,356,4,240,true,true,80,true,,,1,2,,2179039,maximerealestate,agency,,,,,classifieddetails,en
734,loggedout,,,10085784,house,villa,735000,forsale,1640,xl,hyperequipped,1974,good,gas,339,4,951,true,true,700,true,,true,2,2,,2352,latouretpetitvente,agency,,,,,classifieddetails,en
735,loggedout,,,10085785,house,villa,735000,forsale,1650,xl,hyperequipped,1974,good,gas,339,4,951,true,true,700,true,,true,2,2,,2352,latouretpetitvente,agency,,,,,classifieddetails,en
736,loggedout,,,10007935,house,apartmentblock,750000,forsale,1000,xl,semiequipped,1982,torenovate,gas,280,11,164,,,,true,,,,,,3406569,trianoninvest,agency,,,,,classifieddetails,en
737,loggedout,,,10127813,house,house,750000,forsale,1390,xl,installed,1968,justrenovated,fueloil,161,4,815,,true,720,true,true,,1,7,,3853940,weinvestbwcentre,agency,,,,,classifieddetails,en
738,loggedout,,,10118060,housegroup,housegroup,755000-755000,forsale,1410,xl,,,,,86,,,,,,,,,1,,1,1538,immodussart,agency,,,,,classifieddetails,en
739,loggedout,,,10098917,housegroup,housegroup,755000-755000,forsale,1410,xl,,,,,93,,,,,,,,,8,8,1,3682576,latouretpetitwaterlooimmobilierneuf,agency,,,,,classifieddetails,en
740,loggedout,,,10075948,house,house,780000,forsale,1040,xl,hyperequipped,1912,tobedoneup,gas,209,6,95,true,,10,true,,,,,,145409,expertissimmo,agency,,,,,classifieddetails,en
741,loggedout,,,10047358,house,house,795000,forsale,1000,xl,usainstalled,1930,good,gas,113,5,102,,true,25,true,,,,,,2575488,weinvestbruxelles,agency,,,,,classifieddetails,en
742,loggedout,,,10067960,housegroup,housegroup,795000-975000,forsale,8300,xl,,,,,,,,,,,,,,1,2,1,3462029,agencehetzoutenv,agency,,,,,classifieddetails,en
743,loggedout,,,9908751,house,mansion,845000,forsale,1083,xl,usahyperequipped,1920,asnew,gas,263,5,175,true,true,60,true,true,,,,,2305,abitaagenceimmobilièrescrl,agency,,,,,classifieddetails,en
744,loggedout,,,9833849,house,apartmentblock,850000,forsale,1050,xl,installed,1920,good,gas,191,5,120,,true,,true,true,,,,,145409,expertissimmo,agency,,,,,classifieddetails,en
745,loggedout,,,10101285,house,house,850000,forsale,1200,xl,installed,1961,asnew,gas,243,4,240,,true,120,true,true,,1,1,,145409,expertissimmo,agency,,,,,classifieddetails,en
746,loggedout,,,9931261,house,house,875000,forsale,1200,xl,usasemiequipped,1958,good,gas,206,4,208,true,true,98,true,true,,,1,,145409,expertissimmo,agency,,,,,classifieddetails,en
747,loggedout,,,10083477,house,house,975000,forsale,8300,xl,hyperequipped,2004,good,gas,147,5,164,,,,true,,,1,1,,3878463,immocauwehetzoute,agency,,,,,classifieddetails,en
748,loggedout,,,10109421,house,house,995000,forsale,1200,xl,installed,1961,torenovate,gas,316,4,680,true,,,true,,,1,1,,2352,latouretpetitvente,agency,,,,,classifieddetails,en
749,loggedout,,,9894014,house,apartmentblock,999000,forsale,4820,xl,notinstalled,1899,good,gas,201,23,967,,true,,true,true,,10,1,,3502683,nigelimmo,agency,,,,,classifieddetails,en
750,loggedout,,,10088204,house,house,1050000,forsale,1050,xl,installed,1900,torenovate,gas,674,4,271,true,true,150,true,,,,,,2352,latouretpetitvente,agency,,,,,classifieddetails,en
751,loggedout,,,10117568,house,house,1085000,forsale,1180,xl,installed,1878,tobedoneup,gas,415,5,410,true,true,150,true,true,,,,,3861776,quiÉvyproperties,agency,,,,,classifieddetails,en
752,loggedout,,,10158154,house,house,290000,forsale,7900,m,installed,2021,,gas,,3,515,true,,,,,,,2,1,504697,maisonsbaijot,property_developer,,,,,classifieddetails,en
753,loggedout,,,10158153,house,bungalow,445000,forsale,1410,xl,hyperequipped,1973,good,electric,555,2,681,true,,500,true,,,2,3,,1628452,triorwaterloo,agency,,,,,classifieddetails,en
754,loggedout,,,10158149,apartment,flatstudio,59000,forsale,4000,xl,notinstalled,,tobedoneup,,251,1,,,,,,,,,,,1768158,sciaraimmo,agency,,,,,classifieddetails,en
755,loggedout,,,9641565,house,house,184000,forsale,02550,xl,,,good,gas,,5,155,,true,,true,,,,1,,3160564,atipiimmobilière,agency,,,,,classifieddetails,en
756,loggedout,,,10121293,house,house,275000,forsale,1420,xl,,,torenovate,fueloil,515,2,207,,,100,,true,,,,,1790430,eracedimmobraine-l&#039;alleud,agency,,,,,classifieddetails,en
757,loggedout,,,10158138,housegroup,housegroup,266000-272000,forsale,9600,l,,,,,,,,,,,,,,,2,1,3002339,vakmansvastgoed,agency,,,,,classifieddetails,en
758,loggedout,,,10158124,housegroup,housegroup,345221-346017,forsale,2440,l,,,,,,,,,,,,,,,,1,119988,rdkbouw,property_developer,,,,,classifieddetails,en
759,loggedout,,,10158132,house,house,497000,forsale,3600,l,,2009,good,gas,134,4,1317,,true,,true,true,,,,,3587131,eranobis,agency,,,,,classifieddetails,en
